Date,Open,High,Low,Close,Adj Close,Volume
2008-01-02,87.169998,87.919998,85.339996,85.510002,70.700806,854000
2008-01-03,85.959999,86.370003,85.040001,85.180000,70.427940,772300
2008-01-04,85.940002,85.940002,82.470001,82.540001,68.245163,1368200
2008-01-07,82.680000,83.000000,81.260002,82.089996,67.873100,1064600
2008-01-08,82.660004,82.660004,79.910004,80.129997,66.252548,1097800
2008-01-09,80.190002,80.470001,78.339996,80.139999,66.260796,1275400
2008-01-10,79.320000,80.779999,78.449997,79.940002,66.095428,1889300
2008-01-11,77.769997,78.370003,76.529999,76.870003,63.557140,1573200
2008-01-14,77.190002,77.930000,76.800003,77.449997,64.036674,532500
2008-01-15,76.820000,76.949997,75.419998,76.070000,62.895660,1156000
2008-01-16,75.480003,77.930000,75.260002,75.620003,62.523617,1478600
2008-01-17,75.930000,76.959999,72.930000,73.290001,60.597130,1802100
2008-01-18,73.760002,74.449997,71.220001,71.870003,59.423077,1509500
2008-01-22,70.290001,76.949997,69.000000,76.300003,63.085850,2246500
2008-01-23,74.209999,78.449997,73.019997,78.220001,64.673355,1687700
2008-01-24,81.000000,82.300003,79.269997,80.790001,66.798225,1832600
2008-01-25,82.000000,82.000000,76.970001,77.580002,64.144173,1738500
2008-01-28,77.540001,77.540001,75.080002,76.669998,63.391773,1432800
2008-01-29,76.669998,77.589996,76.379997,77.300003,63.912670,952800
2008-01-30,77.300003,79.849998,76.820000,77.809998,64.334328,626400
2008-01-31,76.739998,80.110001,76.099998,79.379997,65.632423,1000500
2008-02-01,80.089996,80.800003,79.070000,80.349998,66.434441,752500
2008-02-04,80.059998,80.459999,79.559998,80.169998,66.285606,500500
2008-02-05,78.459999,79.709999,78.269997,79.029999,65.343040,1125500
2008-02-06,79.580002,80.099998,78.589996,78.860001,65.202469,1098900
2008-02-07,78.129997,79.410004,77.529999,79.080002,65.675873,858200
2008-02-08,79.040001,79.779999,75.519997,76.650002,63.657768,2543700
2008-02-11,75.000000,76.709999,74.699997,76.370003,63.425228,1703500
2008-02-12,76.690002,76.970001,75.209999,75.849998,62.993370,1158400
2008-02-13,76.279999,77.680000,76.279999,77.410004,64.288918,892700
2008-02-14,77.260002,77.410004,75.050003,75.459999,62.669453,680200
2008-02-15,75.370003,75.570000,74.660004,75.120003,62.387100,973900
2008-02-19,75.910004,76.000000,74.279999,74.540001,61.905418,841700
2008-02-20,74.040001,75.169998,73.540001,74.919998,62.220989,1355500
2008-02-21,75.160004,75.809998,74.260002,74.699997,62.038273,962800
2008-02-22,75.230003,75.309998,72.760002,74.769997,62.096416,1146300
2008-02-25,74.669998,76.050003,74.320000,75.930000,63.059799,1052900
2008-02-26,74.900002,76.970001,74.900002,76.839996,63.815559,909600
2008-02-27,76.589996,77.830002,76.300003,76.900002,63.865356,971200
2008-02-28,76.500000,76.709999,74.910004,75.709999,62.877083,750100
2008-02-29,74.730003,74.730003,73.410004,73.660004,61.174580,1314600
2008-03-03,73.410004,74.930000,73.410004,74.529999,61.897106,1108500
2008-03-04,73.980003,74.559998,73.250000,74.199997,61.623047,809700
2008-03-05,73.870003,75.610001,73.870003,74.769997,62.096416,774900
2008-03-06,74.230003,74.389999,73.510002,73.540001,61.074902,778500
2008-03-07,73.300003,74.889999,71.900002,72.519997,60.227791,1345400
2008-03-10,72.059998,72.870003,71.250000,71.599998,59.463718,1608500
2008-03-11,73.080002,73.620003,71.410004,73.349998,60.917107,1086100
2008-03-12,73.650002,75.290001,73.449997,74.050003,61.498451,1244000
2008-03-13,72.870003,74.440002,70.949997,73.750000,61.249321,1490900
2008-03-14,74.139999,74.300003,71.769997,72.860001,60.510174,1086300
2008-03-17,72.000000,74.919998,71.620003,74.000000,61.456928,1549600
2008-03-18,74.919998,76.180000,74.220001,76.180000,63.267429,1022600
2008-03-19,76.300003,77.800003,76.029999,76.279999,63.350460,1193900
2008-03-20,76.699997,78.510002,76.300003,78.260002,64.994850,1092600
2008-03-24,78.820000,80.470001,78.500000,79.650002,66.149277,865600
2008-03-25,79.529999,80.519997,78.930000,80.050003,66.481461,676100
2008-03-26,79.750000,79.809998,78.339996,79.489998,66.016373,688600
2008-03-27,80.089996,80.089996,77.910004,78.000000,64.778923,745400
2008-03-28,76.800003,77.989998,74.750000,76.459999,63.499962,1048100
2008-03-31,76.529999,77.000000,75.540001,76.389999,63.441826,673200
2008-04-01,76.980003,79.430000,75.940002,79.300003,65.858582,1060800
2008-04-02,79.300003,80.730003,79.120003,80.510002,66.863464,1008400
2008-04-03,80.309998,80.550003,79.199997,80.250000,66.647552,757800
2008-04-04,80.489998,81.730003,79.750000,80.949997,67.228928,525500
2008-04-07,81.839996,82.120003,80.570000,81.650002,67.810257,672300
2008-04-08,81.300003,83.199997,81.099998,83.000000,68.931419,921700
2008-04-09,83.129997,83.209999,80.760002,81.269997,67.494659,1134600
2008-04-10,80.809998,80.989998,79.230003,80.000000,66.439934,1302000
2008-04-11,78.830002,80.879997,78.500000,80.000000,66.439934,2078400
2008-04-14,84.089996,84.239998,81.349998,81.730003,67.876671,1987100
2008-04-15,82.540001,83.000000,81.660004,82.629997,68.624130,1704100
2008-04-16,83.410004,85.550003,82.830002,85.320000,70.858177,977800
2008-04-17,84.760002,86.290001,84.330002,85.910004,71.348175,1017600
2008-04-18,86.760002,88.059998,86.550003,87.500000,72.668678,1185400
2008-04-21,87.180000,87.769997,86.389999,87.639999,72.784935,520800
2008-04-22,87.000000,87.419998,85.309998,85.860001,71.306656,479800
2008-04-23,86.699997,86.699997,84.320000,85.080002,70.658882,540300
2008-04-24,85.599998,85.599998,84.260002,84.709999,70.351585,728300
2008-04-25,85.199997,86.360001,84.269997,85.970001,71.398026,502800
2008-04-28,85.709999,85.919998,85.110001,85.779999,71.240211,593300
2008-04-29,85.339996,86.300003,85.290001,85.820000,71.273430,590200
2008-04-30,85.870003,87.250000,85.690002,86.709999,72.012604,1316300
2008-05-01,86.919998,87.980003,86.320000,87.839996,72.951057,689300
2008-05-02,88.320000,88.989998,86.709999,87.300003,72.502563,558800
2008-05-05,86.620003,87.180000,86.040001,86.690002,71.995972,393000
2008-05-06,86.570000,87.699997,85.620003,87.370003,72.560738,593100
2008-05-07,87.029999,87.419998,85.730003,85.849998,71.298370,570400
2008-05-08,85.709999,86.550003,85.430000,86.209999,71.932449,825200
2008-05-09,85.099998,86.160004,84.839996,85.870003,71.648811,437000
2008-05-12,86.500000,87.940002,86.089996,87.930000,73.367630,625100
2008-05-13,88.000000,89.550003,87.839996,89.459999,74.644241,980900
2008-05-14,89.629997,91.129997,89.019997,90.209999,75.270042,888900
2008-05-15,89.709999,91.440002,89.330002,91.209999,76.104408,668100
2008-05-16,91.040001,92.000000,90.870003,91.760002,76.563309,1044400
2008-05-19,91.610001,93.120003,91.410004,91.500000,76.346390,927700
2008-05-20,91.540001,91.540001,90.379997,90.510002,75.520309,517600
2008-05-21,91.419998,91.970001,89.639999,90.260002,75.311752,1110100
2008-05-22,90.180000,91.150002,89.879997,90.209999,75.270042,494500
2008-05-23,89.730003,89.730003,87.949997,88.739998,74.043465,429800
2008-05-27,88.260002,89.430000,87.809998,89.260002,74.477379,896100
2008-05-28,89.639999,90.680000,89.379997,90.559998,75.562042,393300
2008-05-29,90.620003,91.750000,89.940002,91.160004,76.062706,468000
2008-05-30,91.160004,91.690002,90.570000,91.260002,76.146149,627500
2008-06-02,91.099998,91.099998,89.300003,89.930000,75.036407,572600
2008-06-03,90.000000,90.879997,89.510002,90.360001,75.395187,524000
2008-06-04,90.019997,91.900002,89.790001,91.410004,76.271271,734100
2008-06-05,91.800003,92.779999,91.080002,92.750000,77.389351,677800
2008-06-06,92.300003,92.300003,89.220001,89.220001,74.443970,615700
2008-06-09,89.599998,90.440002,89.370003,89.970001,75.069771,538200
2008-06-10,89.500000,90.739998,89.250000,90.000000,75.094803,551300
2008-06-11,89.339996,90.449997,88.500000,88.500000,73.843208,1095200
2008-06-12,89.000000,89.559998,87.980003,88.449997,73.801483,905700
2008-06-13,88.769997,90.519997,88.650002,89.730003,74.869507,899000
2008-06-16,89.470001,90.480003,89.099998,90.089996,75.169899,557000
2008-06-17,90.900002,90.989998,89.339996,89.360001,74.560783,541500
2008-06-18,88.970001,89.290001,87.650002,88.040001,73.459404,923500
2008-06-19,87.970001,89.250000,87.650002,89.089996,74.335495,511500
2008-06-20,89.080002,89.250000,86.440002,86.800003,72.424759,864600
2008-06-23,87.199997,87.550003,85.790001,86.099998,71.840675,571400
2008-06-24,85.790001,86.000000,83.940002,84.250000,70.297073,792000
2008-06-25,84.529999,86.120003,83.639999,85.180000,71.073067,1090700
2008-06-26,84.860001,84.889999,82.169998,82.309998,68.678360,1430900
2008-06-27,82.180000,82.440002,80.900002,81.440002,67.952469,1462300
2008-06-30,81.589996,82.769997,81.059998,81.800003,68.252838,667600
2008-07-01,80.720001,82.519997,79.980003,82.029999,68.444763,1624400
2008-07-02,82.400002,82.760002,79.739998,79.800003,66.584076,1387900
2008-07-03,80.379997,83.120003,79.660004,81.459999,67.969162,812900
