Date,Open,High,Low,Close,Adj Close,Volume
2008-01-02,30.445000,30.660000,30.135000,30.305000,23.303833,2382200
2008-01-03,30.620001,30.625000,29.645000,29.840000,22.946264,2213800
2008-01-04,29.639999,29.790001,29.090000,29.424999,22.627136,2004000
2008-01-07,29.795000,29.795000,28.875000,29.415001,22.619442,2254000
2008-01-08,29.290001,29.775000,28.985001,29.010000,22.308008,2380400
2008-01-09,29.145000,29.575001,28.760000,29.530001,22.707878,2795000
2008-01-10,30.370001,31.700001,29.995001,31.504999,24.226603,4518000
2008-01-11,31.250000,31.670000,30.910000,31.070000,23.892105,2794200
2008-01-14,31.080000,32.244999,31.080000,32.180000,24.745661,1710000
2008-01-15,31.844999,32.259998,31.200001,31.280001,24.053587,2556800
2008-01-16,31.045000,31.475000,30.590000,30.700001,23.607582,2114800
2008-01-17,30.690001,30.959999,29.605000,29.655001,22.803993,2992400
2008-01-18,29.910000,30.270000,29.315001,29.924999,23.011621,4393000
2008-01-22,28.500000,29.469999,28.500000,29.145000,22.411825,4519400
2008-01-23,28.285000,30.379999,28.155001,30.230000,23.246161,3809800
2008-01-24,30.125000,30.955000,29.875000,29.875000,22.973173,2509000
2008-01-25,31.184999,33.474998,31.184999,32.154999,24.726437,5054800
2008-01-28,32.625000,32.825001,32.110001,32.415001,24.926373,5269200
2008-01-29,32.720001,32.750000,32.044998,32.470001,24.968668,3229600
2008-01-30,32.325001,33.060001,32.130001,32.205002,24.764894,2750600
2008-01-31,31.799999,33.705002,31.750000,33.035000,25.403145,2881800
2008-02-01,33.084999,33.595001,32.845001,33.435001,25.710737,3216400
2008-02-04,33.299999,33.775002,32.945000,33.334999,25.633829,2780000
2008-02-05,32.900002,33.435001,32.529999,32.974998,25.356998,3167800
2008-02-06,33.095001,33.305000,32.305000,32.400002,24.914841,2253200
2008-02-07,32.035000,32.759998,32.035000,32.465000,24.964825,1926000
2008-02-08,32.355000,33.064999,32.145000,32.924999,25.318556,2376200
2008-02-11,33.095001,33.430000,32.759998,33.360001,25.653053,2352800
2008-02-12,33.430000,33.830002,32.945000,33.224998,25.549244,2467000
2008-02-13,33.500000,33.715000,32.950001,33.365002,25.656902,2474600
2008-02-14,33.349998,33.630001,32.860001,32.965000,25.349312,1866800
2008-02-15,32.750000,33.154999,32.415001,32.924999,25.318556,2237400
2008-02-19,33.505001,33.590000,33.084999,33.264999,25.579998,1657800
2008-02-20,32.955002,33.445000,32.720001,33.365002,25.656902,1177000
2008-02-21,33.415001,33.490002,32.584999,32.939999,25.330086,1849000
2008-02-22,33.150002,33.150002,32.439999,33.105000,25.456970,1750200
2008-02-25,33.305000,33.674999,32.689999,33.674999,25.895290,1608000
2008-02-26,33.419998,33.814999,33.235001,33.490002,25.753027,1312000
2008-02-27,33.365002,33.884998,33.299999,33.735001,25.941422,1760000
2008-02-28,33.224998,33.755001,33.049999,33.639999,25.868368,2786400
2008-02-29,33.209999,33.514999,32.775002,32.904999,25.303173,2380200
2008-03-03,32.880001,33.169998,32.625000,33.169998,25.506950,1480200
2008-03-04,32.860001,33.230000,32.095001,32.465000,24.964825,2452800
2008-03-05,32.560001,33.080002,32.424999,32.965000,25.349312,2216600
2008-03-06,32.869999,32.945000,32.480000,32.500000,24.991735,1960800
2008-03-07,32.180000,32.455002,31.600000,31.650000,24.338100,2964200
2008-03-10,31.424999,31.795000,31.055000,31.090000,23.907482,4188800
2008-03-11,32.070000,32.575001,31.400000,32.389999,24.907148,3768400
2008-03-12,32.660000,33.174999,32.334999,32.650002,25.107084,2050600
2008-03-13,32.209999,33.235001,31.930000,33.139999,25.656761,2683400
2008-03-14,33.259998,33.270000,31.855000,32.775002,25.374178,3317400
2008-03-17,31.940001,32.840000,31.615000,31.820000,24.634825,3029600
2008-03-18,32.325001,32.599998,31.150000,31.860001,24.665794,3244000
2008-03-19,32.154999,32.400002,30.620001,30.620001,23.705791,2375800
2008-03-20,30.780001,31.125000,30.320000,30.740000,23.798695,2423400
2008-03-24,30.799999,32.090000,30.799999,31.690001,24.534184,2075600
2008-03-25,31.799999,32.185001,31.514999,31.825001,24.638700,1466400
2008-03-26,31.650000,32.020000,31.424999,31.540001,24.418053,1209800
2008-03-27,31.684999,31.740000,31.105000,31.165001,24.127731,1452200
2008-03-28,31.440001,31.490000,30.865000,31.035000,24.027084,1482400
2008-03-31,30.750000,31.530001,30.750000,31.225000,24.174181,1952800
2008-04-01,31.465000,32.154999,31.080000,32.154999,24.894175,2163600
2008-04-02,32.200001,32.450001,31.844999,32.185001,24.917412,1267800
2008-04-03,32.049999,32.779999,31.910000,32.610001,25.246441,1715200
2008-04-04,32.860001,33.294998,32.470001,33.165001,25.676115,1233400
2008-04-07,33.520000,35.000000,33.520000,34.189999,26.469660,3402000
2008-04-08,34.169998,35.490002,33.930000,35.389999,27.398699,3136200
2008-04-09,35.419998,35.549999,34.724998,34.860001,26.988377,2055200
2008-04-10,34.790001,35.279999,34.660000,34.990002,27.089018,2148000
2008-04-11,34.705002,34.724998,34.255001,34.415001,26.643854,1641200
2008-04-14,34.375000,34.630001,34.180000,34.384998,26.620636,1390200
2008-04-15,34.465000,34.875000,34.145000,34.514999,26.721281,1544800
2008-04-16,34.820000,35.755001,34.820000,35.755001,27.681282,1723200
2008-04-17,35.654999,35.849998,35.174999,35.584999,27.549664,1551000
2008-04-18,35.959999,36.150002,35.514999,36.150002,27.987093,1523400
2008-04-21,36.125000,36.200001,35.750000,36.119999,27.963854,924600
2008-04-22,36.035000,36.064999,34.980000,35.340000,27.359989,1537600
2008-04-23,35.270000,35.435001,34.459999,34.650002,26.825798,1539800
2008-04-24,34.410000,35.240002,34.230000,34.849998,26.980629,1639000
2008-04-25,35.875000,38.330002,35.785000,37.529999,29.055464,5756800
2008-04-28,37.665001,38.169998,36.990002,37.384998,28.943211,3111400
2008-04-29,37.259998,37.674999,36.900002,36.990002,28.637400,2199200
2008-04-30,37.264999,37.264999,36.555000,36.750000,28.451603,1902600
2008-05-01,36.730000,36.980000,35.930000,36.654999,28.378052,1679200
2008-05-02,37.200001,37.200001,36.610001,36.955002,28.610310,1250800
2008-05-05,36.950001,37.145000,36.605000,36.959999,28.614174,1648800
2008-05-06,36.665001,37.000000,36.439999,36.875000,28.548380,1520400
2008-05-07,36.994999,36.994999,36.345001,36.480000,28.242575,1538200
2008-05-08,36.860001,36.860001,36.290001,36.650002,28.374182,1173400
2008-05-09,36.275002,36.294998,35.779999,36.064999,27.921268,1191000
2008-05-12,35.970001,36.384998,35.915001,36.330002,28.126431,1757000
2008-05-13,36.509998,36.759998,36.209999,36.740002,28.443855,1237200
2008-05-14,36.814999,38.380001,36.740002,37.904999,29.345787,2566200
2008-05-15,38.014999,38.200001,37.735001,38.165001,29.547075,1201000
2008-05-16,37.965000,38.590000,37.820000,38.544998,29.841265,1771000
2008-05-19,38.435001,38.970001,38.244999,38.470001,29.783211,1213400
2008-05-20,38.369999,38.794998,37.849998,38.759998,30.007723,1270800
2008-05-21,38.674999,38.994999,37.514999,37.724998,29.206429,1212200
2008-05-22,37.730000,38.314999,37.580002,37.764999,29.237413,1037600
2008-05-23,37.349998,37.720001,36.884998,37.395000,28.950966,1090400
2008-05-27,37.224998,37.459999,36.785000,37.084999,28.710957,1123800
2008-05-28,37.505001,38.695000,37.020000,38.685001,29.949656,1676800
2008-05-29,38.790001,38.790001,37.880001,38.445000,29.763857,1137600
2008-05-30,38.340000,39.145000,37.924999,38.305000,29.655468,1705400
2008-06-02,38.235001,38.395000,37.654999,37.860001,29.310953,1099600
2008-06-03,38.660000,38.660000,37.055000,37.564999,29.082569,1450800
2008-06-04,37.424999,38.404999,37.400002,38.020000,29.434822,1340400
2008-06-05,37.750000,38.505001,37.529999,38.505001,29.810305,1702400
2008-06-06,37.865002,38.570000,37.470001,37.494999,29.028374,1681200
2008-06-09,37.430000,37.735001,37.150002,37.480000,29.016762,1309800
2008-06-10,37.235001,37.365002,36.560001,37.200001,28.799978,1330400
2008-06-11,37.195000,37.349998,36.750000,36.849998,28.529015,1767600
2008-06-12,36.840000,37.180000,36.630001,36.930000,28.762682,934000
2008-06-13,37.424999,37.900002,37.020000,37.814999,29.451944,1159400
2008-06-16,37.860001,37.860001,37.340000,37.570000,29.261126,1366800
2008-06-17,37.590000,37.904999,37.369999,37.680000,29.346800,1050400
2008-06-18,37.584999,37.665001,36.830002,37.014999,28.828873,1726000
2008-06-19,37.029999,37.290001,36.674999,36.830002,28.684792,1436200
2008-06-20,36.660000,36.810001,35.610001,36.044998,28.073397,2947800
2008-06-23,36.084999,36.310001,35.770000,36.209999,28.201902,1172400
2008-06-24,36.134998,36.224998,35.355000,35.505001,27.652821,1714600
2008-06-25,35.555000,36.195000,35.465000,35.830002,27.905939,1271200
