Date,Open,High,Low,Close,Adj Close,Volume
2018-01-03,142.470001,143.259995,140.839996,142.820007,142.820007,766300
2018-01-04,142.929993,143.559998,142.009995,142.429993,142.429993,651000
2018-01-05,142.690002,143.850006,142.009995,143.740005,143.740005,686800
2018-01-08,143.809998,146.630005,143.619995,146.399994,146.399994,590300
2018-01-09,146.750000,146.960007,145.250000,145.619995,145.619995,763300
2018-01-10,145.330002,145.389999,143.929993,145.149994,145.149994,422900
2018-01-11,145.160004,145.910004,144.869995,145.300003,145.300003,449300
2018-01-12,145.250000,147.330002,145.110001,147.210007,147.210007,565500
2018-01-16,148.559998,148.729996,145.660004,145.770004,145.770004,570300
2018-01-17,146.130005,147.770004,145.649994,147.610001,147.610001,620700
2018-01-18,147.699997,148.490005,145.710007,145.740005,145.740005,598300
2018-01-19,146.419998,146.440002,145.529999,145.889999,145.889999,522200
2018-01-22,145.759995,145.759995,142.639999,143.190002,143.190002,880600
2018-01-23,143.440002,143.440002,142.199997,142.410004,142.410004,657000
2018-01-24,142.619995,144.110001,142.559998,143.100006,143.100006,604500
2018-01-25,143.600006,144.699997,143.100006,144.470001,144.470001,449500
2018-01-26,145.000000,146.169998,143.270004,146.149994,146.149994,1033000
2018-01-29,146.369995,147.860001,146.320007,147.190002,147.190002,812300
2018-01-30,148.949997,157.699997,148.330002,156.309998,156.309998,1633300
2018-01-31,157.360001,160.229996,157.020004,159.380005,159.380005,1198100
2018-02-01,158.869995,160.669998,157.070007,157.679993,157.679993,997100
2018-02-02,157.179993,158.740005,155.770004,155.899994,155.899994,785718
