Date,Open,High,Low,Close,Adj Close,Volume
2008-01-02,35.500000,35.500000,34.055000,34.299999,26.860140,2406000
2008-01-03,34.455002,34.500000,33.755001,33.915001,26.558653,2490200
2008-01-04,33.689999,33.750000,33.240002,33.330002,26.100540,2503800
2008-01-07,33.730000,33.860001,32.849998,33.500000,26.233667,3528800
2008-01-08,33.730000,34.000000,32.575001,32.610001,25.536715,4007400
2008-01-09,31.940001,32.735001,31.705000,32.514999,25.462318,5059800
2008-01-10,32.470001,32.830002,31.745001,32.555000,25.493639,3720800
2008-01-11,32.320000,32.320000,31.559999,31.600000,24.745789,4162000
2008-01-14,31.670000,32.439999,31.670000,32.290001,25.286123,2587400
2008-01-15,31.684999,32.075001,31.125000,31.125000,24.373814,3155600
2008-01-16,31.254999,31.504999,30.620001,30.785000,24.107563,4877600
2008-01-17,31.780001,33.049999,31.195000,31.320000,24.526520,6377200
2008-01-18,31.235001,31.940001,30.355000,31.030001,24.299417,5130000
2008-01-22,29.555000,31.254999,29.549999,30.754999,24.084068,5716800
2008-01-23,29.915001,32.000000,29.295000,31.965000,25.031614,4934400
2008-01-24,31.879999,32.619999,31.565001,31.889999,24.972883,3936600
2008-01-25,32.395000,32.875000,31.350000,31.500000,24.667475,3659400
2008-01-28,31.660000,32.279999,31.235001,32.250000,25.254799,2997400
2008-01-29,32.514999,32.834999,32.154999,32.270000,25.270456,2930000
2008-01-30,32.250000,32.955002,31.809999,31.945000,25.015949,3089600
2008-01-31,31.799999,33.334999,31.514999,32.685001,25.595446,3562000
2008-02-01,32.990002,33.639999,32.869999,33.595001,26.308056,2325400
2008-02-04,33.875000,33.959999,33.130001,33.209999,26.006567,2777400
2008-02-05,32.580002,32.980000,32.169998,32.169998,25.192146,1817400
2008-02-06,32.540001,32.994999,32.185001,32.325001,25.313530,1890600
2008-02-07,31.980000,32.514999,31.855000,32.169998,25.192146,2384400
2008-02-08,31.965000,32.365002,31.709999,32.185001,25.203899,1985400
2008-02-11,32.000000,32.555000,31.945000,32.400002,25.372259,1668200
2008-02-12,32.310001,32.919998,32.160000,32.535000,25.477976,2343600
2008-02-13,32.994999,33.205002,32.509998,32.785000,25.673752,2768000
2008-02-14,32.735001,32.755001,32.000000,32.095001,25.133415,2810600
2008-02-15,32.009998,32.130001,31.434999,31.924999,25.000288,3961000
2008-02-19,32.355000,32.785000,32.134998,32.619999,25.544540,2594000
2008-02-20,31.245001,32.044998,31.245001,31.844999,25.138008,3342000
2008-02-21,32.040001,32.224998,31.775000,32.000000,25.260365,3501200
2008-02-22,32.195000,32.220001,31.455000,32.189999,25.410347,2244400
2008-02-25,32.294998,33.000000,32.080002,33.000000,26.049749,2572200
2008-02-26,32.884998,33.209999,32.564999,32.880001,25.955029,2777600
2008-02-27,32.744999,33.049999,32.470001,32.590000,25.726107,3304000
2008-02-28,32.205002,32.435001,31.549999,31.940001,25.212996,5042200
2008-02-29,31.764999,31.785000,30.799999,30.990000,24.463078,3339200
2008-03-03,31.014999,31.344999,30.844999,31.334999,24.735422,3546200
2008-03-04,31.000000,31.174999,30.240000,30.639999,24.186796,4179800
2008-03-05,30.754999,31.115000,30.605000,30.870001,24.368359,4945000
2008-03-06,30.525000,30.875000,30.295000,30.325001,23.938139,3788200
2008-03-07,30.025000,30.035000,29.115000,29.285000,23.117180,5550400
2008-03-10,29.370001,29.370001,28.625000,28.750000,22.694853,5734000
2008-03-11,29.645000,29.865000,28.885000,29.865000,23.575020,4690600
2008-03-12,29.750000,30.405001,29.629999,29.910000,23.610544,2558400
2008-03-13,29.555000,30.445000,29.150000,30.285000,23.906565,3947400
2008-03-14,30.385000,30.504999,29.025000,29.504999,23.290840,4971000
2008-03-17,28.855000,29.655001,28.575001,29.000000,22.892210,5102800
2008-03-18,29.850000,30.445000,29.209999,29.969999,23.657909,3686000
2008-03-19,30.340000,30.590000,29.200001,29.200001,23.050076,3011200
2008-03-20,29.235001,29.745001,29.059999,29.520000,23.302685,3163200
2008-03-24,29.450001,30.889999,29.299999,30.275000,23.898676,2755600
2008-03-25,30.495001,30.715000,30.145000,30.530001,24.099970,1610400
2008-03-26,30.389999,30.545000,29.745001,29.889999,23.594751,2395800
2008-03-27,30.020000,30.250000,29.434999,29.790001,23.515825,2345400
2008-03-28,29.969999,29.969999,29.375000,29.639999,23.397413,2363400
2008-03-31,29.424999,30.360001,29.424999,30.254999,23.882883,3541200
2008-04-01,30.295000,31.270000,30.080000,31.270000,24.684114,3279200
2008-04-02,31.030001,32.099998,31.030001,31.565001,24.916981,5409800
2008-04-03,31.389999,32.264999,31.170000,31.730000,25.047230,3333000
2008-04-04,31.815001,32.605000,31.639999,32.404999,25.580061,3032000
2008-04-07,32.709999,32.709999,31.790001,31.895000,25.177479,2916000
2008-04-08,31.799999,31.975000,31.555000,31.934999,25.209051,2465800
2008-04-09,32.064999,32.195000,31.520000,31.635000,24.972237,1515000
2008-04-10,31.575001,32.060001,31.360001,31.850000,25.141958,2277000
2008-04-11,31.545000,32.035000,31.410000,31.590000,24.936714,1986000
2008-04-14,31.855000,31.855000,31.320000,31.355000,24.751204,1993600
2008-04-15,31.465000,31.750000,31.260000,31.514999,24.877508,1766000
2008-04-16,31.719999,32.959999,31.645000,32.959999,26.018177,3968800
2008-04-17,32.730000,33.009998,32.055000,32.375000,25.556389,2847000
2008-04-18,33.084999,33.255001,32.435001,33.205002,26.211580,2686200
2008-04-21,32.860001,33.009998,32.365002,32.680000,25.797142,2846400
2008-04-22,32.435001,32.650002,31.870001,32.380001,25.560326,2997000
2008-04-23,32.490002,32.730000,31.459999,31.635000,24.972237,2260800
2008-04-24,31.620001,32.029999,31.250000,31.834999,25.130110,2280200
2008-04-25,32.040001,32.465000,31.790001,32.419998,25.591908,1719800
2008-04-28,32.570000,33.264999,31.485001,31.709999,25.031435,2332800
2008-04-29,31.605000,31.815001,31.065001,31.165001,24.601231,2472400
2008-04-30,31.090000,31.540001,30.520000,30.684999,24.222322,3837800
2008-05-01,30.629999,31.370001,30.215000,31.205000,24.632795,3877000
2008-05-02,31.350000,31.790001,31.160000,31.424999,24.806463,3827200
2008-05-05,31.379999,31.674999,31.035000,31.620001,24.960403,2345600
2008-05-06,31.605000,31.799999,31.145000,31.665001,24.995916,2812000
2008-05-07,31.674999,32.035000,31.355000,31.379999,24.770943,2613600
2008-05-08,31.379999,31.625000,31.139999,31.555000,25.117195,1363000
2008-05-09,31.075001,31.389999,30.865000,31.040001,24.707266,1338400
2008-05-12,31.235001,31.514999,30.650000,31.500000,25.073418,1872600
