Date,Open,High,Low,Close,Adj Close,Volume
2011-03-22,35.720001,37.599998,34.000000,37.490002,35.343830,491400
2011-03-23,37.070000,37.799999,36.950001,37.250000,35.117565,601200
2011-03-24,37.500000,37.500000,37.150002,37.250000,35.117565,230400
2011-03-25,37.500000,39.250000,37.250000,39.250000,37.003078,497400
2011-03-28,39.000000,39.000000,37.750000,37.750000,35.588955,53100
2011-03-29,37.759998,37.950001,37.470001,37.500000,35.353249,269300
2011-03-30,37.950001,38.490002,36.580002,38.200001,36.013180,8573500
2011-03-31,38.450001,42.740002,38.000000,41.500000,39.124268,2653000
2011-04-01,40.990002,42.439999,39.840000,40.040001,37.747849,2222900
2011-04-04,39.860001,41.020000,39.139999,40.150002,37.851551,1122700
2011-04-05,39.529999,40.330002,38.730000,40.250000,37.945831,1373400
2011-04-06,39.860001,40.310001,39.119999,39.680000,37.408459,2080100
2011-04-07,38.250000,39.250000,37.509998,38.799999,36.578842,2134600
2011-04-08,38.330002,38.880001,38.200001,38.500000,36.296009,1307200
2011-04-11,38.500000,38.580002,38.279999,38.320000,36.126320,1563100
2011-04-12,37.910000,38.419998,37.660000,38.049999,35.871780,1637500
2011-04-13,37.709999,38.369999,37.279999,38.000000,35.824627,1649100
2011-04-14,37.900002,39.360001,37.849998,38.770000,36.550552,1232400
2011-04-15,38.889999,40.750000,38.810001,40.139999,37.842117,1502100
2011-04-18,39.450001,40.220001,38.590000,40.049999,37.757275,793700
2011-04-19,40.080002,40.119999,39.490002,39.779999,37.502731,802400
2011-04-20,40.139999,40.360001,39.500000,40.060001,37.766701,358200
2011-04-21,40.029999,40.189999,39.180000,39.310001,37.059631,799400
2011-04-25,39.130001,39.410000,38.610001,39.070000,36.833385,298000
2011-04-26,38.970001,39.709999,38.700001,39.340000,37.087925,696700
2011-04-27,38.970001,40.200001,38.099998,40.009998,37.719566,772000
2011-04-28,40.000000,40.240002,39.580002,39.990002,37.700710,692000
2011-04-29,40.000000,40.169998,39.939999,40.000000,37.710144,556000
2011-05-02,39.410000,41.189999,39.049999,40.980000,38.634033,542100
2011-05-03,40.889999,41.090000,40.380001,40.500000,38.181515,539000
2011-05-04,40.400002,40.669998,39.590000,39.950001,37.663002,591800
2011-05-05,39.810001,41.200001,39.500000,39.840000,37.559296,635800
2011-05-06,40.009998,40.150002,39.340000,39.500000,37.238766,413800
2011-05-09,39.330002,39.849998,38.860001,39.599998,37.333038,368900
2011-05-10,39.790001,40.340000,39.770000,40.169998,37.870415,709100
2011-05-11,39.480000,39.500000,38.500000,38.779999,36.559978,1297900
2011-05-12,38.799999,38.900002,38.270000,38.389999,36.192299,382000
2011-05-13,38.310001,38.610001,37.970001,38.459999,36.258297,435000
2011-05-16,38.200001,38.889999,38.200001,38.689999,36.475128,303700
2011-05-17,38.410000,38.880001,38.410000,38.779999,36.559978,369700
2011-05-18,38.639999,38.650002,38.090000,38.500000,36.296009,559900
2011-05-19,38.450001,38.680000,38.000000,38.380001,36.182880,519700
2011-05-20,38.330002,38.369999,37.849998,38.060001,35.881199,349000
2011-05-23,37.730000,38.150002,37.310001,37.799999,35.636086,283600
2011-05-24,37.709999,37.860001,37.009998,37.169998,35.042145,368900
2011-05-25,37.020000,37.099998,36.610001,36.669998,34.570766,327400
2011-05-26,36.430000,36.639999,36.290001,36.419998,34.335075,481700
2011-05-27,36.680000,36.900002,36.450001,36.580002,34.485924,241300
2011-05-31,36.759998,37.380001,36.439999,36.570000,34.476490,835400
2011-06-01,36.570000,36.570000,35.959999,36.099998,34.033401,669000
2011-06-02,36.020000,36.240002,35.860001,36.049999,33.986263,317500
2011-06-03,35.669998,36.040001,35.240002,35.799999,33.750565,421500
2011-06-06,35.689999,36.130001,35.509998,35.980000,33.920269,355200
